gene_name,tissue,gene_class,gene_species_count,species_n,mean_score,median_score,std_score,min_score,max_score,range,max_species,max_species_name,_max_score_check,min_species,min_species_name,_min_score_check,passes_conservative_species_filter,is_conservative_candidate,is_high_confidence_candidate,candidate_level,low_variability_level,is_low_variability_p05,is_low_variability_p10
H2AX,testis,variant,8,8,79.8469306680162,79.36153846153846,9.128835987094359,63.28666666666667,92.52486842105264,29.238201754385976,mus_musculus,Mus musculus,92.52486842105264,canis_lupus_familiaris,Canis lupus familiaris,63.28666666666667,True,False,False,background,background,False,False
H2AX,retina,variant,8,3,72.96210526315791,76.68,14.963670659707407,56.49,85.71631578947368,29.22631578947368,mus_musculus,Mus musculus,85.71631578947368,canis_lupus_familiaris,Canis lupus familiaris,56.49,False,False,False,background,background,False,False
H2AC16,adipose tissue,clustered,4,3,9.685,0.0,16.774912071304577,0.0,29.055,29.055,human,Homo sapiens,29.055,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
MACROH2A2,cardiac ventricle,variant,8,2,72.39500000000001,72.39500000000001,20.527309857845477,57.88,86.91000000000001,29.03000000000001,human,Homo sapiens,86.91000000000001,bos_taurus,Bos taurus,57.88,False,False,False,background,background,False,False
MACROH2A2,jejunum,variant,8,3,66.87166666666666,64.07,14.713927359251624,53.76,82.785,29.025,human,Homo sapiens,82.785,bos_taurus,Bos taurus,53.76,False,False,False,background,background,False,False
H2AC13,brain,clustered,7,5,41.12283333333333,38.59,11.825656717728428,30.046666666666667,59.05,29.00333333333333,bos_taurus,Bos taurus,59.05,mus_musculus,Mus musculus,30.046666666666667,True,False,False,background,background,False,False
H2AC13,heart left ventricle,clustered,7,2,14.423,14.423,20.39720221010715,0.0,28.846,28.846,human,Homo sapiens,28.846,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
MACROH2A2,frontal cortex,variant,8,6,66.2929970760234,66.45250000000001,9.47001292353823,53.02,81.82631578947368,28.80631578947368,human,Homo sapiens,81.82631578947368,macaca_mulatta,Macaca mulatta,53.02,True,False,False,background,background,False,False
H2AC11,endometrium,clustered,6,3,38.214999999999996,29.63,16.203847536927768,28.11,56.905,28.795,human,Homo sapiens,56.905,bos_taurus,Bos taurus,28.11,False,False,False,background,background,False,False
H2AC19,brain,clustered,4,2,60.15625,60.15625,20.28866131919501,45.81,74.5025,28.692499999999995,human,Homo sapiens,74.5025,bos_taurus,Bos taurus,45.81,False,False,False,background,background,False,False
MACROH2A2,hindlimb stylopod muscle,variant,8,3,67.14333333333333,60.275,15.522384105972035,56.24,84.91499999999999,28.67499999999999,human,Homo sapiens,84.91499999999999,macaca_mulatta,Macaca mulatta,56.24,False,False,False,background,background,False,False
H2AX,urinary bladder,variant,8,3,70.72712962962963,78.7825,15.91040085204121,52.4,80.99888888888889,28.598888888888887,mus_musculus,Mus musculus,80.99888888888889,canis_lupus_familiaris,Canis lupus familiaris,52.4,False,False,False,background,background,False,False
MACROH2A2,cortex of kidney,variant,8,4,65.24199999999999,60.730000000000004,12.76663004346357,55.48,84.02799999999999,28.547999999999995,human,Homo sapiens,84.02799999999999,bos_taurus,Bos taurus,55.48,True,False,False,background,background,False,False
H2AC25,semimembranosus muscle,clustered,6,2,46.275000000000006,46.275000000000006,20.15961433162847,32.02,60.53,28.509999999999998,bos_taurus,Bos taurus,60.53,sus_scrofa,Sus scrofa,32.02,False,False,False,background,background,False,False
H2AC6,lymph node,clustered,7,4,82.01166666666667,81.49833333333333,11.838526090692191,68.27000000000001,96.78,28.50999999999999,pan_troglodytes,Pan troglodytes,96.78,canis_lupus_familiaris,Canis lupus familiaris,68.27000000000001,True,False,False,background,background,False,False
H2AC6,thymus,clustered,7,4,86.78875,88.1575,12.409289782927415,71.23,99.61,28.379999999999995,pan_troglodytes,Pan troglodytes,99.61,canis_lupus_familiaris,Canis lupus familiaris,71.23,True,False,False,background,background,False,False
H2AC13,pancreas,clustered,7,3,9.456666666666667,0.0,16.379427136909683,0.0,28.37,28.37,human,Homo sapiens,28.37,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC15,pancreas,clustered,5,2,52.7175,52.7175,20.042941712732688,38.545,66.89,28.345,canis_lupus_familiaris,Canis lupus familiaris,66.89,human,Homo sapiens,38.545,False,False,False,background,background,False,False
H2AC8,lymph node,clustered,6,3,66.195,63.67,14.310556418252926,53.315,81.6,28.284999999999997,pan_troglodytes,Pan troglodytes,81.6,bos_taurus,Bos taurus,53.315,False,False,False,background,background,False,False
H2AC7,heart left ventricle,clustered,5,2,48.97,48.97,19.97576656851997,34.845,63.095,28.25,canis_lupus_familiaris,Canis lupus familiaris,63.095,human,Homo sapiens,34.845,False,False,False,background,background,False,False
MACROH2A2,trachea,variant,8,2,68.3025,68.3025,19.95101783117844,54.195,82.41,28.214999999999996,human,Homo sapiens,82.41,bos_taurus,Bos taurus,54.195,False,False,False,background,background,False,False
H2AC12,pancreas,clustered,6,2,43.0375,43.0375,19.88737822087165,28.975,57.1,28.125,canis_lupus_familiaris,Canis lupus familiaris,57.1,human,Homo sapiens,28.975,False,False,False,background,background,False,False
H2AC6,tongue,clustered,7,3,80.24777777777778,79.69,14.031650466527974,66.50333333333333,94.55,28.046666666666667,canis_lupus_familiaris,Canis lupus familiaris,94.55,bos_taurus,Bos taurus,66.50333333333333,False,False,False,background,background,False,False
H2AC21,frontal cortex,clustered,6,5,41.16166666666667,37.56,10.663762104539945,28.5,56.53333333333333,28.03333333333333,sus_scrofa,Sus scrofa,56.53333333333333,pan_troglodytes,Pan troglodytes,28.5,True,False,False,background,background,False,False
H2AC13,spermatid,clustered,7,3,78.00999999999999,78.61,13.989653319507239,63.73,91.69,27.96,mus_musculus,Mus musculus,91.69,bos_taurus,Bos taurus,63.73,False,False,False,background,background,False,False
H2AC6,retina,clustered,7,4,65.53999999999999,67.82,12.733787077430396,49.3,77.22,27.92,bos_taurus,Bos taurus,77.22,canis_lupus_familiaris,Canis lupus familiaris,49.3,True,False,False,background,background,False,False
H2AB3,endometrium,variant,5,2,13.885,13.885,19.636355313550425,0.0,27.77,27.77,human,Homo sapiens,27.77,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
MACROH2A2,ovary,variant,8,4,69.86153409090909,71.42181818181817,14.2399289352302,54.44,82.1625,27.722499999999997,bos_taurus,Bos taurus,82.1625,canis_lupus_familiaris,Canis lupus familiaris,54.44,True,False,False,background,background,False,False
H2AC11,thymus,clustered,6,3,65.06,69.82,14.431288923724036,48.85,76.51,27.660000000000004,human,Homo sapiens,76.51,bos_taurus,Bos taurus,48.85,False,False,False,background,background,False,False
H2AC16,cerebral cortex,clustered,4,3,9.198333333333332,0.0,15.931980678287724,0.0,27.595,27.595,human,Homo sapiens,27.595,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC17,zone of skin,clustered,6,4,38.488,38.95,11.458813318431655,24.23,51.822,27.592000000000002,canis_lupus_familiaris,Canis lupus familiaris,51.822,equus_caballus,Equus caballus,24.23,True,False,False,background,background,False,False
H2AC21,prostate gland,clustered,6,2,48.62642857142857,48.62642857142857,19.49291365222401,34.84285714285714,62.41,27.567142857142855,bos_taurus,Bos taurus,62.41,human,Homo sapiens,34.84285714285714,False,False,False,background,background,False,False
MACROH2A2,prefrontal cortex,variant,8,8,66.0930965909091,64.775,8.361098683278506,55.1,82.55250000000001,27.452500000000008,human,Homo sapiens,82.55250000000001,felis_catus,Felis catus,55.1,True,False,False,background,background,False,False
H2AX,amygdala,variant,8,3,78.81461538461538,84.03,14.431906241085384,62.5,89.91384615384617,27.413846153846166,human,Homo sapiens,89.91384615384617,sus_scrofa,Sus scrofa,62.5,False,False,False,background,background,False,False
MACROH2A2,stomach,variant,8,3,67.88527777777777,61.81,14.673604569594167,57.225,84.62083333333334,27.395833333333336,human,Homo sapiens,84.62083333333334,canis_lupus_familiaris,Canis lupus familiaris,57.225,False,False,False,background,background,False,False
H2AC8,cerebral cortex,clustered,6,4,44.44388888888889,48.36,12.324068942871179,26.84,54.215555555555554,27.375555555555554,human,Homo sapiens,54.215555555555554,bos_taurus,Bos taurus,26.84,True,False,False,background,background,False,False
H2AC13,endometrium,clustered,7,3,44.28466666666666,49.83,14.48148077143126,27.85,55.174,27.323999999999998,bos_taurus,Bos taurus,55.174,equus_caballus,Equus caballus,27.85,False,False,False,background,background,False,False
H2AC13,pituitary gland,clustered,7,3,38.86388888888889,33.72,14.359315630292778,27.785,55.086666666666666,27.301666666666666,bos_taurus,Bos taurus,55.086666666666666,human,Homo sapiens,27.785,False,False,False,background,background,False,False
H2AC6,esophagus,clustered,7,2,74.25392857142857,74.25392857142857,19.28835776195218,60.615,87.89285714285714,27.277857142857137,human,Homo sapiens,87.89285714285714,bos_taurus,Bos taurus,60.615,False,False,False,background,background,False,False
H2AC13,gall bladder,clustered,7,2,61.41,61.41,19.219162312650358,47.82,75.0,27.18,bos_taurus,Bos taurus,75.0,human,Homo sapiens,47.82,False,False,False,background,background,False,False
H2AC25,esophagus,clustered,6,2,62.51375,62.51375,19.139612799766873,48.98,76.0475,27.067500000000003,human,Homo sapiens,76.0475,bos_taurus,Bos taurus,48.98,False,False,False,background,background,False,False
H2AC25,uterus,clustered,6,3,58.80555555555555,52.66666666666666,14.532380830152798,48.35,75.39999999999999,27.04999999999999,sus_scrofa,Sus scrofa,75.39999999999999,felis_catus,Felis catus,48.35,False,False,False,background,background,False,False
H2AC7,triceps brachii,clustered,5,2,13.49,13.49,19.077740956413052,0.0,26.98,26.98,equus_caballus,Equus caballus,26.98,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AC8,thyroid gland,clustered,6,2,56.71529411764706,56.71529411764706,19.071085833766592,43.23,70.20058823529412,26.970588235294123,human,Homo sapiens,70.20058823529412,bos_taurus,Bos taurus,43.23,False,False,False,background,background,False,False
H2AC25,small intestine,clustered,6,2,56.635000000000005,56.635000000000005,19.063598820789327,43.155,70.11500000000001,26.960000000000008,human,Homo sapiens,70.11500000000001,canis_lupus_familiaris,Canis lupus familiaris,43.155,False,False,False,background,background,False,False
H2AC14,pancreas,clustered,7,2,13.47,13.47,19.04945668516559,0.0,26.94,26.94,human,Homo sapiens,26.94,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC13,triceps brachii,clustered,7,2,42.83,42.83,19.03531454954186,29.37,56.29,26.919999999999998,bos_taurus,Bos taurus,56.29,equus_caballus,Equus caballus,29.37,False,False,False,background,background,False,False
MACROH2A2,omental fat pad,variant,8,2,63.369772727272725,63.369772727272725,18.928927120190608,49.985,76.75454545454545,26.76954545454545,human,Homo sapiens,76.75454545454545,bos_taurus,Bos taurus,49.985,False,False,False,background,background,False,False
H2AX,spinal cord,variant,8,4,80.7695625,82.128125,11.197836432348218,66.03,92.792,26.762,human,Homo sapiens,92.792,canis_lupus_familiaris,Canis lupus familiaris,66.03,True,False,False,background,background,False,False
H2AC19,pituitary gland,clustered,4,3,76.62088888888889,83.89,14.786665018535126,59.60666666666666,86.366,26.759333333333338,human,Homo sapiens,86.366,bos_taurus,Bos taurus,59.60666666666666,False,False,False,background,background,False,False
H2AC20,superior frontal gyrus,clustered,5,2,61.305,61.305,18.900964261116417,47.94,74.67,26.730000000000004,macaca_mulatta,Macaca mulatta,74.67,human,Homo sapiens,47.94,False,False,False,background,background,False,False
H2AX,bone marrow,variant,8,5,90.62885714285714,97.23,11.509238498542222,70.76,97.47,26.709999999999994,pan_troglodytes,Pan troglodytes,97.47,canis_lupus_familiaris,Canis lupus familiaris,70.76,True,False,False,background,background,False,False
MACROH2A2,spinal cord,variant,8,3,65.82559523809523,58.9325,14.561984423444473,55.99,82.55428571428571,26.56428571428571,human,Homo sapiens,82.55428571428571,canis_lupus_familiaris,Canis lupus familiaris,55.99,False,False,False,background,background,False,False
MACROH2A2,corpus callosum,variant,8,2,66.0188888888889,66.0188888888889,18.62362126805103,52.85,79.18777777777778,26.33777777777778,human,Homo sapiens,79.18777777777778,sus_scrofa,Sus scrofa,52.85,False,False,False,background,background,False,False
H2AC13,olfactory segment of nasal mucosa,clustered,7,3,41.63166666666667,38.79,13.370923989512967,29.91,56.195,26.285,bos_taurus,Bos taurus,56.195,macaca_mulatta,Macaca mulatta,29.91,False,False,False,background,background,False,False
H2AC8,thymus,clustered,6,3,84.63333333333333,81.03,13.481143621122559,73.32,99.55,26.230000000000004,pan_troglodytes,Pan troglodytes,99.55,bos_taurus,Bos taurus,73.32,False,False,False,background,background,False,False
MACROH2A2,mammary gland,variant,8,3,67.52583333333332,65.6625,13.201496679669827,55.355,81.56,26.205000000000005,human,Homo sapiens,81.56,canis_lupus_familiaris,Canis lupus familiaris,55.355,False,False,False,background,background,False,False
H2AC17,cerebellar cortex,clustered,6,2,13.065,13.065,18.476700192404486,0.0,26.13,26.13,human,Homo sapiens,26.13,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC19,skeletal muscle tissue,clustered,4,3,71.74694444444445,67.02333333333333,13.686877949673526,61.0475,87.17,26.122500000000002,pan_troglodytes,Pan troglodytes,87.17,bos_taurus,Bos taurus,61.0475,False,False,False,background,background,False,False
H2AC7,gluteus medius,clustered,5,2,13.04,13.04,18.441344853345157,0.0,26.08,26.08,equus_caballus,Equus caballus,26.08,bos_taurus,Bos taurus,0.0,False,False,False,background,background,False,False
H2AX,uterus,variant,8,4,76.55875,78.675,10.921561529836296,61.42,87.465,26.045,mus_musculus,Mus musculus,87.465,felis_catus,Felis catus,61.42,True,False,False,background,background,False,False
H2AX,cartilage tissue,variant,8,2,75.19,75.19,18.39891844647397,62.18,88.2,26.020000000000003,human,Homo sapiens,88.2,canis_lupus_familiaris,Canis lupus familiaris,62.18,False,False,False,background,background,False,False
H2AC25,omental fat pad,clustered,6,2,59.72545454545454,59.72545454545454,18.378348067384906,46.73,72.72090909090909,25.990909090909092,human,Homo sapiens,72.72090909090909,bos_taurus,Bos taurus,46.73,False,False,False,background,background,False,False
H2AX,heart,variant,8,6,73.63942424242424,75.00316666666666,9.083019497335714,57.14333333333334,83.12954545454545,25.986212121212112,mus_musculus,Mus musculus,83.12954545454545,canis_lupus_familiaris,Canis lupus familiaris,57.14333333333334,True,False,False,background,background,False,False
H2AX,stomach,variant,8,4,73.52191666666667,73.56083333333333,11.613123191028327,60.49,86.476,25.985999999999997,mus_musculus,Mus musculus,86.476,sus_scrofa,Sus scrofa,60.49,True,False,False,background,background,False,False
H2AC6,cortex of kidney,clustered,7,4,82.7025,83.745,10.6748376256191,68.72,94.6,25.879999999999995,pan_troglodytes,Pan troglodytes,94.6,bos_taurus,Bos taurus,68.72,True,False,False,background,background,False,False
H2AJ,oviduct epithelium,variant,8,3,87.18333333333334,95.77,14.881204028348426,70.0,95.78,25.78,bos_taurus,Bos taurus,95.78,human,Homo sapiens,70.0,False,False,False,background,background,False,False
MACROH2A2,pons,variant,8,3,70.19833333333334,67.185,13.146610146092167,58.81999999999999,84.59,25.77000000000001,human,Homo sapiens,84.59,sus_scrofa,Sus scrofa,58.81999999999999,False,False,False,background,background,False,False
H2AC21,stomach,clustered,6,2,76.99875,76.99875,18.216838450318427,64.11749999999999,89.88,25.762500000000003,sus_scrofa,Sus scrofa,89.88,human,Homo sapiens,64.11749999999999,False,False,False,background,background,False,False
H2AC19,monocyte,clustered,4,2,85.27,85.27,18.144360005246806,72.44,98.1,25.659999999999997,human,Homo sapiens,98.1,bos_taurus,Bos taurus,72.44,False,False,False,background,background,False,False
H2AC16,heart left ventricle,clustered,4,2,45.764,45.764,18.13870315099732,32.938,58.59,25.652,canis_lupus_familiaris,Canis lupus familiaris,58.59,human,Homo sapiens,32.938,False,False,False,background,background,False,False
H2AX,zone of skin,variant,8,5,74.90062637362637,77.75384615384615,10.053477285653367,58.95,84.53428571428572,25.584285714285713,mus_musculus,Mus musculus,84.53428571428572,felis_catus,Felis catus,58.95,True,False,False,background,background,False,False
H2AC1,brain,clustered,7,6,4.26,0.0,10.434826304256339,0.0,25.56,25.56,mus_musculus,Mus musculus,25.56,bos_taurus,Bos taurus,0.0,True,False,False,background,background,False,False
H2AC16,cerebellar cortex,clustered,4,2,12.78,12.78,18.073649327128155,0.0,25.56,25.56,human,Homo sapiens,25.56,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC11,blood,clustered,6,5,56.42268571428572,58.120000000000005,10.079602036199807,44.25,69.79942857142858,25.549428571428578,human,Homo sapiens,69.79942857142858,bos_taurus,Bos taurus,44.25,True,False,False,background,background,False,False
H2AJ,Ammon's horn,variant,8,4,79.62863636363636,83.72727272727272,11.589414508513265,62.8,88.26,25.460000000000008,bos_taurus,Bos taurus,88.26,macaca_mulatta,Macaca mulatta,62.8,True,False,False,background,background,False,False
H2AX,dorsal plus ventral thalamus,variant,8,2,78.65916666666666,78.65916666666666,17.95933373083633,65.96,91.35833333333332,25.398333333333326,human,Homo sapiens,91.35833333333332,sus_scrofa,Sus scrofa,65.96,False,False,False,background,background,False,False
H2AC16,dorsolateral prefrontal cortex,clustered,4,2,12.605,12.605,17.826161953712862,0.0,25.21,25.21,human,Homo sapiens,25.21,macaca_mulatta,Macaca mulatta,0.0,False,False,False,background,background,False,False
H2AC14,superior frontal gyrus,clustered,7,3,8.39,0.0,14.531906275502882,0.0,25.17,25.17,pan_troglodytes,Pan troglodytes,25.17,human,Homo sapiens,0.0,False,False,False,background,background,False,False
H2AC7,stomach,clustered,5,2,54.411249999999995,54.411249999999995,17.608726618498,41.96,66.8625,24.902499999999996,human,Homo sapiens,66.8625,canis_lupus_familiaris,Canis lupus familiaris,41.96,False,False,False,background,background,False,False
H2AC16,endometrium,clustered,4,2,44.79,44.79,17.522106037802647,32.4,57.18,24.78,equus_caballus,Equus caballus,57.18,human,Homo sapiens,32.4,False,False,False,background,background,False,False
H2AC25,blood,clustered,6,4,68.07901041666666,67.47333333333333,10.187552492728598,56.3625,81.006875,24.644374999999997,human,Homo sapiens,81.006875,bos_taurus,Bos taurus,56.3625,True,False,False,background,background,False,False
H2AJ,liver,variant,8,8,90.34139508928571,94.0329613095238,9.266630860158426,72.72,97.355,24.635000000000005,sus_scrofa,Sus scrofa,97.355,equus_caballus,Equus caballus,72.72,True,False,False,background,background,False,False
H2AC19,esophagus,clustered,4,2,75.72874999999999,75.72874999999999,17.322348372117446,63.48,87.97749999999999,24.497499999999995,human,Homo sapiens,87.97749999999999,bos_taurus,Bos taurus,63.48,False,False,False,background,background,False,False
H2AX,colon,variant,8,6,77.42069444444445,84.58583333333334,11.796911088367658,61.1,85.44,24.339999999999996,macaca_mulatta,Macaca mulatta,85.44,pan_troglodytes,Pan troglodytes,61.1,True,False,False,background,background,False,False
H2AC6,olfactory segment of nasal mucosa,clustered,7,3,68.54333333333334,75.57,13.570830237436956,52.9,77.16,24.259999999999998,human,Homo sapiens,77.16,bos_taurus,Bos taurus,52.9,False,False,False,background,background,False,False
H2AC21,saliva-secreting gland,clustered,6,2,41.515,41.515,17.034202358783933,29.47,53.56,24.090000000000003,bos_taurus,Bos taurus,53.56,human,Homo sapiens,29.47,False,False,False,background,background,False,False
H2AC11,smooth muscle tissue,clustered,6,2,62.47,62.47,16.97056274847714,50.47,74.47,24.0,canis_lupus_familiaris,Canis lupus familiaris,74.47,human,Homo sapiens,50.47,False,False,False,background,background,False,False
H2AX,cerebral cortex,variant,8,6,78.73494025157233,83.65632075471697,10.025245850403966,62.79,86.787,23.997000000000007,human,Homo sapiens,86.787,canis_lupus_familiaris,Canis lupus familiaris,62.79,True,False,False,background,background,False,False
H2AC19,myometrium,clustered,4,2,67.19999999999999,67.19999999999999,16.94227847722968,55.22,79.17999999999999,23.959999999999994,human,Homo sapiens,79.17999999999999,bos_taurus,Bos taurus,55.22,False,False,False,background,background,False,False
H2AC6,subcutaneous adipose tissue,clustered,7,2,65.90129186602871,65.90129186602871,16.868252178797324,53.973636363636366,77.82894736842105,23.85531100478469,human,Homo sapiens,77.82894736842105,bos_taurus,Bos taurus,53.973636363636366,False,False,False,background,background,False,False
H2AX,pancreas,variant,8,3,76.25142857142858,75.22,11.91068453626612,64.89,88.64428571428572,23.754285714285714,mus_musculus,Mus musculus,88.64428571428572,canis_lupus_familiaris,Canis lupus familiaris,64.89,False,False,False,background,background,False,False
H2AC6,kidney,clustered,7,4,78.43416666666667,79.1575,9.899639583787327,65.85,89.57166666666666,23.721666666666664,human,Homo sapiens,89.57166666666666,canis_lupus_familiaris,Canis lupus familiaris,65.85,True,False,False,background,background,False,False
H2AX,intestine,variant,8,2,83.83083333333332,83.83083333333332,16.63940107262142,72.065,95.59666666666664,23.531666666666638,mus_musculus,Mus musculus,95.59666666666664,human,Homo sapiens,72.065,False,False,False,background,background,False,False
H2AC6,corpus epididymis,clustered,7,2,80.805,80.805,16.63822256131945,69.04,92.57,23.529999999999987,human,Homo sapiens,92.57,bos_taurus,Bos taurus,69.04,False,False,False,background,background,False,False
H2AC19,cortex of kidney,clustered,4,3,84.32166666666667,84.76,11.748634317797677,72.36,95.845,23.485,pan_troglodytes,Pan troglodytes,95.845,human,Homo sapiens,72.36,False,False,False,background,background,False,False
H2AJ,cerebral cortex,variant,8,6,78.37305555555555,78.30666666666667,8.155519767935411,67.2,90.62,23.42,bos_taurus,Bos taurus,90.62,macaca_mulatta,Macaca mulatta,67.2,True,False,False,background,background,False,False
MACROH2A2,cartilage tissue,variant,8,2,66.345,66.345,16.553369747577076,54.64,78.05,23.409999999999997,human,Homo sapiens,78.05,canis_lupus_familiaris,Canis lupus familiaris,54.64,False,False,False,background,background,False,False
H2AC14,fibroblast,clustered,7,2,47.8975,47.8975,16.528621010235547,36.21,59.585,23.375,pan_troglodytes,Pan troglodytes,59.585,macaca_mulatta,Macaca mulatta,36.21,False,False,False,background,background,False,False
MACROH2A2,cerebral cortex,variant,8,6,69.76805555555556,68.185,8.0967287232881,61.05,84.42333333333333,23.373333333333335,human,Homo sapiens,84.42333333333333,canis_lupus_familiaris,Canis lupus familiaris,61.05,True,False,False,background,background,False,False
H2AC25,adenohypophysis,clustered,6,2,65.19500000000001,65.19500000000001,16.510943340705882,53.52,76.87,23.35,human,Homo sapiens,76.87,bos_taurus,Bos taurus,53.52,False,False,False,background,background,False,False
H2AC6,duodenum,clustered,7,2,79.50375,79.50375,16.445535963446126,67.875,91.1325,23.257499999999993,human,Homo sapiens,91.1325,bos_taurus,Bos taurus,67.875,False,False,False,background,background,False,False
H2AC8,kidney,clustered,6,3,56.98277777777778,52.915,12.148641480215588,47.39,70.64333333333333,23.25333333333333,human,Homo sapiens,70.64333333333333,bos_taurus,Bos taurus,47.39,False,False,False,background,background,False,False
H2AB3,embryo,variant,5,2,11.58,11.58,16.37659305228044,0.0,23.16,23.16,felis_catus,Felis catus,23.16,equus_caballus,Equus caballus,0.0,False,False,False,background,background,False,False
H2AC6,nasopharynx,clustered,7,2,74.235,74.235,16.327095577597383,62.69,85.78,23.090000000000003,human,Homo sapiens,85.78,bos_taurus,Bos taurus,62.69,False,False,False,background,background,False,False
H2AC1,heart left ventricle,clustered,7,2,11.46,11.46,16.20688742479567,0.0,22.92,22.92,human,Homo sapiens,22.92,canis_lupus_familiaris,Canis lupus familiaris,0.0,False,False,False,background,background,False,False
H2AC19,Ammon's horn,clustered,4,2,73.618125,73.618125,16.17595150311876,62.18,85.05625,22.876250000000006,human,Homo sapiens,85.05625,bos_taurus,Bos taurus,62.18,False,False,False,background,background,False,False
H2AC7,duodenum,clustered,5,2,46.02875,46.02875,16.134408979724054,34.62,57.4375,22.817500000000003,bos_taurus,Bos taurus,57.4375,human,Homo sapiens,34.62,False,False,False,background,background,False,False
MACROH2A2,esophagus,variant,8,2,73.51571428571428,73.51571428571428,16.10183156016224,62.13,84.90142857142857,22.771428571428565,human,Homo sapiens,84.90142857142857,bos_taurus,Bos taurus,62.13,False,False,False,background,background,False,False
H2AC6,bone marrow,clustered,7,5,88.68971428571429,86.87,8.780226590446953,76.48,99.25,22.769999999999996,pan_troglodytes,Pan troglodytes,99.25,bos_taurus,Bos taurus,76.48,True,False,False,background,background,False,False
MACROH2A2,pancreas,variant,8,2,71.35583333333334,71.35583333333334,15.979434743513993,60.05666666666667,82.655,22.59833333333333,human,Homo sapiens,82.655,canis_lupus_familiaris,Canis lupus familiaris,60.05666666666667,False,False,False,background,background,False,False
MACROH2A2,heart left ventricle,variant,8,3,72.69379084967319,68.28999999999999,11.925303957726724,63.59666666666667,86.19470588235293,22.598039215686264,human,Homo sapiens,86.19470588235293,canis_lupus_familiaris,Canis lupus familiaris,63.59666666666667,False,False,False,background,background,False,False
H2AX,adrenal gland,variant,8,3,75.72,83.215,12.986051170390484,60.725,83.22,22.494999999999997,mus_musculus,Mus musculus,83.22,canis_lupus_familiaris,Canis lupus familiaris,60.725,False,False,False,background,background,False,False
H2AC7,pancreas,clustered,5,2,42.505,42.505,15.902831508885454,31.26,53.75,22.49,canis_lupus_familiaris,Canis lupus familiaris,53.75,human,Homo sapiens,31.26,False,False,False,background,background,False,False
H2AZ1,spinal cord,variant,8,3,88.72158333333334,94.92,12.445774233483164,74.39375,96.851,22.457250000000002,human,Homo sapiens,96.851,equus_caballus,Equus caballus,74.39375,False,False,False,background,background,False,False
MACROH2A1,testis,variant,8,8,82.88966987179487,82.15166666666667,6.69374778572405,72.01833333333333,94.39769230769232,22.379358974358993,human,Homo sapiens,94.39769230769232,bos_taurus,Bos taurus,72.01833333333333,True,False,False,background,background,False,False
H2AX,brainstem,variant,8,3,71.13666666666667,72.425,11.213146674031035,59.335,81.65,22.315000000000005,mus_musculus,Mus musculus,81.65,sus_scrofa,Sus scrofa,59.335,False,False,False,background,background,False,False
H2AC8,adrenal gland,clustered,6,2,63.154583333333335,63.154583333333335,15.751392806581322,52.01666666666667,74.29249999999999,22.275833333333317,human,Homo sapiens,74.29249999999999,bos_taurus,Bos taurus,52.01666666666667,False,False,False,background,background,False,False
H2AC19,muscle tissue,clustered,4,3,60.78492063492064,63.79,11.392194749448967,48.191428571428574,70.37333333333333,22.18190476190476,equus_caballus,Equus caballus,70.37333333333333,bos_taurus,Bos taurus,48.191428571428574,False,False,False,background,background,False,False
H2AC13,gluteus medius,clustered,7,2,45.3875,45.3875,15.665950737187961,34.31,56.465,22.155,bos_taurus,Bos taurus,56.465,equus_caballus,Equus caballus,34.31,False,False,False,background,background,False,False
H2AJ,brainstem,variant,8,2,75.58666666666667,75.58666666666667,15.664772225885985,64.51,86.66333333333334,22.153333333333336,sus_scrofa,Sus scrofa,86.66333333333334,equus_caballus,Equus caballus,64.51,False,False,False,background,background,False,False
H2AC25,muscle tissue,clustered,6,3,43.586666666666666,48.62,11.887995345445477,30.01,52.13,22.12,human,Homo sapiens,52.13,sus_scrofa,Sus scrofa,30.01,False,False,False,background,background,False,False
H2AC8,adipose tissue,clustered,6,3,52.58700000000001,52.031000000000006,11.065481327081981,41.81,63.92,22.11,macaca_mulatta,Macaca mulatta,63.92,bos_taurus,Bos taurus,41.81,False,False,False,background,background,False,False
MACROH2A2,heart,variant,8,6,72.38744444444444,69.86783333333334,8.986599803575858,62.845,84.95133333333334,22.10633333333334,human,Homo sapiens,84.95133333333334,bos_taurus,Bos taurus,62.845,True,False,False,background,background,False,False
H2AC6,metanephros cortex,clustered,7,3,71.31333333333333,68.86,11.22294673128824,61.52,83.56,22.04,human,Homo sapiens,83.56,canis_lupus_familiaris,Canis lupus familiaris,61.52,False,False,False,background,background,False,False
H2AC11,hindlimb stylopod muscle,clustered,6,2,43.644999999999996,43.644999999999996,15.577562389539635,32.63,54.66,22.029999999999994,human,Homo sapiens,54.66,macaca_mulatta,Macaca mulatta,32.63,False,False,False,background,background,False,False
